time_ms,cpu_psi_some_10,cpu_psi_some_60,cpu_psi_some_300,cpu_psi_full_10,cpu_psi_full_60,cpu_psi_full_300,io_psi_some_10,io_psi_some_60,io_psi_some_300,io_psi_full_10,io_psi_full_60,io_psi_full_300,mem_psi_some_10,mem_psi_some_60,mem_psi_some_300,mem_psi_full_10,mem_psi_full_60,mem_psi_full_300,load_avg_1,load_avg_5,load_avg_15,procs_running,procs_blocked,procs_disk_io
528000,17.41,17.84,14.19,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,16.58,12.36,6.45,8,0,0
529000,17.15,17.78,14.2,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,16.58,12.36,6.45,31,0,0
530000,17.15,17.78,14.2,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,15.5,12.21,6.43,29,0,0
531000,17.12,17.75,14.22,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,15.5,12.21,6.43,2,0,0
532000,17.12,17.75,14.22,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,15.5,12.21,6.43,15,0,0
533000,16.74,17.66,14.22,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,15.5,12.21,6.43,30,0,0
534000,16.74,17.66,14.22,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,15.5,12.21,6.43,4,0,0
535000,16.42,17.57,14.23,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,15.22,12.2,6.46,25,0,0
536000,16.42,17.57,14.23,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,15.22,12.2,6.46,15,0,0
537000,16.16,17.49,14.24,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,15.22,12.2,6.46,24,0,0
538000,16.16,17.49,14.24,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,15.22,12.2,6.46,2,0,0
539000,16.31,17.47,14.25,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,15.22,12.2,6.46,2,0,0
540000,16.31,17.47,14.25,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.96,12.2,6.49,13,0,0
541000,16.26,17.42,14.27,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.96,12.2,6.49,2,0,0
542000,16.26,17.42,14.27,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.96,12.2,6.49,7,0,0
543000,15.85,17.31,14.27,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.96,12.2,6.49,20,0,0
544000,15.85,17.31,14.27,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.96,12.2,6.49,34,0,0
545000,15.51,17.2,14.26,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.72,12.2,6.52,15,0,0
546000,15.51,17.2,14.26,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.72,12.2,6.52,22,0,0
547000,15.6,17.16,14.28,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.72,12.2,6.52,4,0,0
548000,15.6,17.16,14.28,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.72,12.2,6.52,13,0,0
549000,15.85,17.16,14.29,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.72,12.2,6.52,3,0,0
550000,15.85,17.16,14.29,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.66,12.23,6.56,17,0,0
551000,16.06,17.15,14.31,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.66,12.23,6.56,8,0,0
552000,16.06,17.15,14.31,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.66,12.23,6.56,4,0,0
553000,15.87,17.08,14.32,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.66,12.23,6.56,4,0,0
554000,15.87,17.08,14.32,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.66,12.23,6.56,15,0,0
555000,15.71,17.01,14.32,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.77,12.29,6.61,25,0,0
556000,15.71,17.01,14.32,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.77,12.29,6.61,36,0,0
557000,16.12,17.04,14.35,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.77,12.29,6.61,4,0,0
558000,16.12,17.04,14.35,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.77,12.29,6.61,18,0,0
559000,16.1,17.01,14.36,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.77,12.29,6.61,2,0,0
560000,16.1,17.01,14.36,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.63,12.3,6.65,14,0,0
561000,16.26,17.01,14.38,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.63,12.3,6.65,10,0,0
562000,16.26,17.01,14.38,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.63,12.3,6.65,3,0,0
563000,16.39,17.01,14.4,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.63,12.3,6.65,2,0,0
564000,16.39,17.01,14.4,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.63,12.3,6.65,23,0,0
565000,16.32,16.98,14.41,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.1,12.23,6.66,2,0,0
566000,16.32,16.98,14.41,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.1,12.23,6.66,3,0,0
567000,16.26,16.94,14.42,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.1,12.23,6.66,29,0,0
568000,16.26,16.94,14.42,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.1,12.23,6.66,17,1,0
569000,16.4,16.95,14.44,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,14.1,12.23,6.66,15,0,0
570000,16.4,16.95,14.44,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,15.05,12.46,6.76,16,0,0
571000,16.32,16.91,14.45,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.05,12.46,6.76,29,0,0
572000,16.32,16.91,14.45,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.05,12.46,6.76,2,0,0
573000,16.26,16.88,14.46,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.05,12.46,6.76,2,0,0
574000,16.26,16.88,14.46,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.05,12.46,6.76,31,0,0
575000,16.21,16.85,14.47,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.85,12.67,6.86,24,0,0
576000,16.21,16.85,14.47,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.85,12.67,6.86,30,0,0
577000,15.99,16.79,14.47,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.85,12.67,6.86,12,0,0
578000,15.99,16.79,14.47,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.85,12.67,6.86,19,0,0
579000,15.99,16.77,14.48,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.85,12.67,6.86,16,0,0
580000,15.99,16.77,14.48,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.62,12.67,6.89,25,0,0
581000,15.99,16.74,14.49,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.62,12.67,6.89,13,0,0
582000,15.99,16.74,14.49,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.62,12.67,6.89,3,0,0
583000,16.18,16.75,14.51,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.62,12.67,6.89,14,0,0
584000,16.18,16.75,14.51,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.62,12.67,6.89,14,0,0
585000,16.32,16.76,14.53,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.73,12.75,6.95,25,0,0
586000,16.32,16.76,14.53,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.73,12.75,6.95,16,0,0
587000,16.45,16.77,14.55,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.73,12.75,6.95,35,0,0
588000,16.45,16.77,14.55,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.73,12.75,6.95,3,0,0
589000,16.36,16.74,14.56,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.73,12.75,6.95,19,0,0
590000,16.36,16.74,14.56,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.67,12.78,6.99,31,0,0
591000,16.48,16.75,14.57,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.67,12.78,6.99,14,0,0
592000,16.48,16.75,14.57,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.67,12.78,6.99,15,0,0
593000,16.03,16.66,14.57,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.67,12.78,6.99,28,0,0
594000,16.03,16.66,14.57,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.67,12.78,6.99,14,0,0
595000,16.02,16.64,14.58,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.46,12.79,7.02,8,0,0
596000,16.02,16.64,14.58,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.46,12.79,7.02,30,0,0
597000,16.02,16.62,14.59,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.46,12.79,7.02,2,0,0
598000,16.02,16.62,14.59,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.46,12.79,7.02,30,0,0
599000,15.83,16.56,14.59,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.46,12.79,7.02,14,0,0
600000,15.83,16.56,14.59,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.34,12.81,7.06,24,0,0
601000,15.68,16.51,14.59,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.34,12.81,7.06,10,0,0
602000,15.68,16.51,14.59,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.34,12.81,7.06,29,0,0
603000,15.92,16.53,14.61,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.34,12.81,7.06,30,0,0
604000,15.92,16.53,14.61,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.34,12.81,7.06,26,0,0
605000,15.75,16.48,14.61,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,14.27,12.63,7.03,3,0,0
606000,15.75,16.48,14.61,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,14.27,12.63,7.03,4,0,0
607000,15.98,16.49,14.63,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,14.27,12.63,7.03,6,0,0
608000,15.98,16.49,14.63,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,14.27,12.63,7.03,32,0,0
609000,15.98,16.48,14.64,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,14.27,12.63,7.03,9,0,0
610000,15.98,16.48,14.64,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,15.45,12.9,7.15,15,0,0
611000,15.98,16.46,14.65,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,15.45,12.9,7.15,28,0,0
612000,15.98,16.46,14.65,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,15.45,12.9,7.15,30,0,0
613000,15.8,16.41,14.65,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,15.45,12.9,7.15,17,0,0
614000,15.8,16.41,14.65,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,15.33,12.92,7.19,10,0,0
615000,15.84,16.4,14.66,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,15.33,12.92,7.19,24,0,0
616000,15.84,16.4,14.66,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,15.33,12.92,7.19,28,0,0
617000,16.23,16.45,14.68,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,15.33,12.92,7.19,2,0,0
618000,16.23,16.45,14.68,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,15.33,12.92,7.19,11,0,0
619000,16.19,16.44,14.69,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,15.15,12.92,7.22,5,0,0
620000,16.19,16.44,14.69,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,15.15,12.92,7.22,29,0,0
621000,16.33,16.45,14.71,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,15.15,12.92,7.22,7,0,0
622000,16.33,16.45,14.71,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,15.15,12.92,7.22,30,0,0
623000,16.45,16.47,14.72,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,15.15,12.92,7.22,30,0,0
624000,16.45,16.47,14.72,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,14.01,12.72,7.18,9,0,0
625000,16.37,16.46,14.73,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,14.01,12.72,7.18,17,0,0
626000,16.37,16.46,14.73,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,14.01,12.72,7.18,3,0,0
627000,16.48,16.47,14.75,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,14.01,12.72,7.18,13,0,0
628000,16.48,16.47,14.75,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,14.01,12.72,7.18,11,0,0
629000,16.58,16.49,14.77,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,13.05,12.54,7.16,4,0,0
630000,16.58,16.49,14.77,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,13.05,12.54,7.16,12,0,0
631000,16.47,16.48,14.77,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,13.05,12.54,7.16,9,0,0
632000,16.47,16.48,14.77,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,13.05,12.54,7.16,31,0,0
633000,16.38,16.46,14.78,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,13.05,12.54,7.16,16,0,0
634000,16.38,16.46,14.78,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,12.89,12.52,7.18,3,0,0
635000,16.13,16.41,14.78,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,12.89,12.52,7.18,3,0,0
636000,16.13,16.41,14.78,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,12.89,12.52,7.18,34,0,0
637000,16.11,16.4,14.79,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,12.89,12.52,7.18,15,0,0
638000,16.11,16.4,14.79,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,12.89,12.52,7.18,36,0,0
639000,15.91,16.35,14.79,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,11.94,12.33,7.14,15,0,0
640000,15.91,16.35,14.79,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,11.94,12.33,7.14,32,0,0
641000,15.74,16.31,14.8,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,11.94,12.33,7.14,2,0,0
642000,15.74,16.31,14.8,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,11.94,12.33,7.14,7,0,0
643000,15.79,16.3,14.8,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,11.94,12.33,7.14,4,0,0
644000,15.79,16.3,14.8,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,12.1,12.35,7.18,23,0,0
645000,16.01,16.32,14.82,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,12.1,12.35,7.18,10,0,0
646000,16.01,16.32,14.82,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,12.1,12.35,7.18,9,0,0
647000,16,16.31,14.83,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,12.1,12.35,7.18,3,0,0
648000,16,16.31,14.83,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,12.1,12.35,7.18,2,0,0
649000,15.82,16.27,14.83,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,12.57,12.45,7.24,14,0,0
650000,15.82,16.27,14.83,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,12.57,12.45,7.24,11,0,0
651000,15.85,16.26,14.84,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,12.57,12.45,7.24,15,0,0
652000,15.85,16.26,14.84,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,12.57,12.45,7.24,4,0,0
653000,15.88,16.25,14.85,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,12.57,12.45,7.24,5,0,0
654000,15.88,16.25,14.85,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,12.77,12.49,7.28,6,0,0
655000,15.72,16.21,14.85,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,12.77,12.49,7.28,2,0,0
656000,15.72,16.21,14.85,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,12.77,12.49,7.28,11,0,0
657000,15.77,16.2,14.85,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,12.77,12.49,7.28,14,0,0
658000,15.77,16.2,14.85,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,12.77,12.49,7.28,30,0,0
659000,15.81,16.19,14.86,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,12.87,12.52,7.32,8,0,0
660000,15.81,16.19,14.86,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,12.87,12.52,7.32,6,0,0
661000,15.84,16.19,14.87,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,12.87,12.52,7.32,4,0,0
662000,15.84,16.19,14.87,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,12.87,12.52,7.32,2,0,0
663000,16.05,16.21,14.89,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,12.87,12.52,7.32,2,0,0
664000,16.05,16.21,14.89,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,12.24,12.39,7.31,15,0,0
665000,16.22,16.24,14.9,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,12.24,12.39,7.31,27,0,0
666000,16.22,16.24,14.9,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,12.24,12.39,7.31,39,0,0
667000,16.36,16.26,14.91,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,12.24,12.39,7.31,6,0,0
668000,16.36,16.26,14.91,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,12.24,12.39,7.31,33,0,0
669000,16.48,16.29,14.93,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,11.74,12.28,7.3,3,0,0
670000,16.48,16.29,14.93,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,11.74,12.28,7.3,3,0,0
671000,16.21,16.25,14.93,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,11.74,12.28,7.3,28,0,0
672000,16.21,16.25,14.93,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,11.74,12.28,7.3,13,0,0
673000,16.35,16.27,14.94,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,11.74,12.28,7.3,14,0,0
674000,16.35,16.27,14.94,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,11.92,12.31,7.33,3,0,0
675000,16.11,16.23,14.94,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,11.92,12.31,7.33,8,1,0
676000,16.27,16.25,14.96,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,11.92,12.31,7.33,22,0,0
677000,16.27,16.25,14.96,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,11.92,12.31,7.33,12,0,0
678000,16.4,16.28,14.97,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,11.92,12.31,7.33,19,0,0
679000,16.4,16.28,14.97,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,12.33,12.39,7.39,3,0,0
680000,16.51,16.3,14.99,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,12.33,12.39,7.39,31,0,0
681000,16.51,16.3,14.99,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,12.33,12.39,7.39,18,0,0
682000,16.6,16.32,15,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,12.33,12.39,7.39,7,0,0
683000,16.6,16.32,15,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,12.33,12.39,7.39,34,0,0
684000,16.67,16.35,15.01,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,13.42,12.62,7.49,18,0,0
685000,16.67,16.35,15.01,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,13.42,12.62,7.49,15,0,0
686000,16.37,16.3,15.01,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,13.42,12.62,7.49,11,0,0
687000,16.37,16.3,15.01,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,13.42,12.62,7.49,20,0,0
688000,16.3,16.29,15.02,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,13.42,12.62,7.49,19,0,0
689000,16.3,16.29,15.02,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,13.47,12.64,7.52,14,0,0
690000,16.24,16.28,15.03,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,13.47,12.64,7.52,31,0,0
691000,16.24,16.28,15.03,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,13.47,12.64,7.52,16,0,0
692000,16.38,16.31,15.04,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,13.47,12.64,7.52,32,0,0
693000,16.38,16.31,15.04,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,13.47,12.64,7.52,18,0,0
694000,16.49,16.33,15.06,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,13.59,12.68,7.56,18,0,0
695000,16.49,16.33,15.06,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,13.59,12.68,7.56,14,0,0
696000,16.22,16.28,15.05,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,13.59,12.68,7.56,21,0,0
697000,16.22,16.28,15.05,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,13.59,12.68,7.56,30,0,0
698000,16,16.24,15.05,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,13.59,12.68,7.56,34,0,0
699000,16,16.24,15.05,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,14.26,12.83,7.64,15,0,0
700000,16,16.23,15.06,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,14.26,12.83,7.64,10,0,0
701000,16,16.23,15.06,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,14.26,12.83,7.64,26,0,0
702000,16,16.23,15.07,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,14.26,12.83,7.64,13,0,0
703000,16,16.23,15.07,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,14.26,12.83,7.64,31,0,0
704000,16,16.22,15.07,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,14.16,12.84,7.67,13,0,0
705000,16,16.22,15.07,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,14.16,12.84,7.67,17,0,0
706000,15.81,16.18,15.07,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,14.16,12.84,7.67,8,0,0
707000,15.81,16.18,15.07,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,14.16,12.84,7.67,15,0,0
708000,16.03,16.2,15.09,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,14.16,12.84,7.67,14,0,0
709000,16.03,16.2,15.09,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,14.07,12.84,7.7,15,0,0
710000,16.2,16.23,15.1,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,14.07,12.84,7.7,8,0,0
711000,16.2,16.23,15.1,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,14.07,12.84,7.7,13,0,0
712000,16.35,16.26,15.11,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,14.07,12.84,7.7,32,0,0
713000,16.35,16.26,15.11,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,14.07,12.84,7.7,5,0,0
714000,16.28,16.25,15.12,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,13.02,12.64,7.66,11,0,0
715000,16.28,16.25,15.12,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,13.02,12.64,7.66,10,0,0
716000,16.23,16.24,15.13,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,13.02,12.64,7.66,16,0,0
717000,16.23,16.24,15.13,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,13.02,12.64,7.66,18,0,0
718000,16.37,16.26,15.14,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,13.02,12.64,7.66,2,0,0
719000,16.37,16.26,15.14,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,13.02,12.65,7.69,18,0,0
720000,16.48,16.29,15.15,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,13.02,12.65,7.69,29,0,0
721000,16.48,16.29,15.15,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,13.02,12.65,7.69,10,0,0
722000,16.39,16.28,15.16,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,13.02,12.65,7.69,2,0,0
723000,16.39,16.28,15.16,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,13.02,12.65,7.69,29,0,0
724000,16.5,16.3,15.17,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,13.98,12.86,7.78,11,0,0
725000,16.5,16.3,15.17,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,13.98,12.86,7.78,27,0,0
726000,16.41,16.29,15.18,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,13.98,12.86,7.78,29,0,0
727000,16.41,16.29,15.18,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,13.98,12.86,7.78,22,0,0
728000,16.34,16.28,15.18,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,13.98,12.86,7.78,30,0,0
729000,16.34,16.28,15.18,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,13.98,12.87,7.82,25,0,0
730000,16.45,16.31,15.19,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,13.98,12.87,7.82,23,0,0
731000,16.45,16.31,15.19,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,13.98,12.87,7.82,29,0,0
732000,16.55,16.33,15.21,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,13.98,12.87,7.82,2,0,0
733000,16.55,16.33,15.21,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,13.98,12.87,7.82,15,0,0
734000,16.27,16.28,15.21,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,13.02,12.69,7.79,9,0,0
735000,16.27,16.28,15.21,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,13.02,12.69,7.79,17,0,0
736000,16.22,16.27,15.21,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,13.02,12.69,7.79,13,0,0
737000,16.22,16.27,15.21,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,13.02,12.69,7.79,15,0,0
738000,16.18,16.27,15.22,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,13.02,12.69,7.79,38,0,0
739000,16.18,16.27,15.22,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,12.94,12.68,7.81,2,0,0
